NU_ANO;CO_CURSO;ANO_FIM_EM;ANO_IN_GRAD;CO_TURNO_GRADUACAO
2025;1102360;2015;2020;3
2025;1334344;2015;2016;3
2025;3148;2015;2020;3
2025;1192237;2015;2020;3
2025;10591;2015;2020;3
2025;16904;2015;2017;3
2025;303;2015;2019;1
2025;5001033;2015;2020;3
2025;5000979;2015;2020;3
2025;8554;2015;2019;3
2025;108014;2015;2020;3
2025;14615;2015;2020;3
2025;1399482;2015;2022;3
2025;20360;2015;2020;3
2025;64706;2015;2020;3
2025;97679;2015;2020;3
2025;1292917;2015;2020;3
2025;12569;2015;2019;3
2025;58412;2015;2020;3
2025;1390317;2015;2020;3
2025;1322329;2015;2022;3
2025;1168313;2015;2021;3
2025;2695;2015;2020;3
2025;303;2015;2019;1
2025;389;2015;2019;1
2025;6496;2015;2020;3
2025;1390309;2015;2020;3
2025;18594;2015;2021;4
2025;1185903;2015;2021;3
2025;1136509;2015;2019;3
2025;1029763;2015;2020;3
2025;1261972;2015;2019;3
2025;1190667;2015;2020;3
2025;13866;2015;2020;3
2025;1445016;2015;2019;3
2025;49910;2015;2019;3
2025;100956;2015;2020;3
2025;5920;2015;2020;3
2025;1408507;2015;2020;3
2025;1342536;2015;2023;3
2025;108884;2015;2020;3
2025;1178524;2015;2020;3
2025;38071;2015;2020;3
2025;1399478;2015;2020;3
2025;1184325;2015;2020;3
2025;1189778;2015;2020;3
2025;1399618;2015;2020;4
2025;97679;2015;2020;3
2025;1261972;2015;2020;3
2025;12569;2015;2020;3
2025;3677;2015;2020;2
2025;108884;2015;2020;3
2025;1408509;2015;2020;3
2025;14563;2015;2020;3
2025;11233;2015;2020;3
2025;91399;2015;2020;3
2025;72681;2015;2020;3
2025;1214209;2015;2019;3
2025;20249;2015;2020;3
2025;12569;2015;2020;3
2025;82224;2015;2019;3
2025;1178672;2015;2020;3
2025;21542;2015;2019;3
2025;16236;2015;2020;3
2025;1399485;2015;2020;3
2025;39415;2015;2020;3
2025;93001;2015;2018;3
2025;1068548;2015;2019;3
2025;65114;2015;2021;3
2025;1322329;2015;2023;3
2025;1486822;2015;2020;3
2025;1267038;2015;2020;3
2025;1406536;2015;2019;3
2025;9326;2015;2020;1
2025;1276878;2015;2019;3
2025;86288;2015;2020;3
2025;14975;2015;2018;3
2025;1399485;2015;2020;3
2025;1518495;2015;2020;3
2025;86288;2015;2020;3
2025;9996;2015;2020;3
2025;54494;2015;2020;3
2025;5000980;2015;2020;3
2025;90483;2015;2015;3
2025;9772;2015;2021;3
2025;82224;2015;2020;3
2025;65114;2015;2021;3
2025;9996;2015;2019;3
2025;12569;2015;2019;3
2025;20360;2015;2020;3
2025;1457503;2015;2020;3
2025;57402;2015;2020;3
2025;1390311;2015;2020;3
2025;1163738;2015;2020;3
2025;1202553;2015;2019;3
2025;1108786;2015;2020;3
2025;1349675;2015;2020;3
2025;1342505;2015;2019;3
2025;4503;2015;2020;3
2025;19434;2015;2020;3
2025;1101742;2015;2019;3
2025;1487491;2015;2023;3
2025;1399477;2015;2022;3
2025;1399478;2015;2020;3
2025;1292869;2015;2019;3
2025;97679;2015;2019;3
2025;1257524;2015;2020;4
2025;5001033;2015;2020;3
2025;75821;2015;2020;3
2025;65114;2015;2021;3
2025;5001314;2015;2020;3
2025;10591;2015;2020;3
2025;87941;2015;2020;3
2025;1295813;2015;2020;3
2025;101228;2015;2020;3
2025;13723;2015;2020;3
2025;85586;2015;2019;3
2025;5001314;2015;2020;3
2025;2695;2015;2020;3
2025;5001341;2015;2020;3
2025;98406;2015;2020;3
2025;64918;2015;2020;3
2025;4082;2015;2020;3
2025;13286;2015;2019;3
2025;79007;2015;2020;3
2025;1427419;2015;2020;3
2025;1457503;2015;2020;3
2025;1408508;2015;2020;4
2025;21542;2015;2019;3
2025;868;2015;2020;3
2025;72417;2015;2020;3
2025;19434;2015;2020;3
2025;51699;2015;2020;3
2025;108884;2015;2020;3
2025;1487290;2015;2020;3
2025;1163738;2015;2020;3
2025;18594;2015;2019;4
2025;57852;2015;2020;3
2025;66248;2015;2019;3
2025;1029204;2015;2020;3
2025;12569;2015;2019;3
2025;1457503;2015;2020;3
2025;1267038;2015;2020;3
2025;90059;2015;2017;3
2025;868;2015;2020;3
2025;72681;2015;2020;3
2025;93001;2015;2020;3
2025;1200712;2015;2020;3
2025;100688;2015;2020;3
2025;1278877;2015;2024;3
2025;15343;2015;2020;3
2025;1185076;2015;2019;3
2025;10222;2015;2020;3
2025;7705;2015;2020;3
2025;80037;2015;2019;3
2025;86288;2015;2020;3
2025;1261972;2015;2020;3
2025;13286;2015;2019;3
2025;1408507;2015;2020;3
2025;1349675;2015;2020;3
2025;65924;2015;2019;3
2025;85586;2015;2018;3
2025;9988;2015;2020;3
2025;1292713;2015;2019;3
2025;1390309;2015;2020;3
2025;100956;2015;2021;3
2025;72681;2015;2021;3
2025;1408259;2015;2022;3
2025;90059;2015;2020;3
2025;7105;2015;2020;3
2025;14359;2015;2020;3
2025;1029763;2015;2020;3
2025;1185903;2015;2020;3
2025;1171609;2015;2017;3
2025;1108153;2015;2020;1
2025;1445016;2015;2020;3
2025;108882;2015;2020;3
2025;1202573;2015;2019;3
2025;5000930;2015;2020;1
2025;1399486;2015;2020;3
2025;1257777;2015;2021;3
2025;3677;2015;2020;3
2025;7837;2015;2019;3
2025;1188849;2015;2023;3
2025;1399479;2015;2018;3
2025;121850;2015;2016;3
2025;1278877;2015;2020;3
2025;1397771;2015;2020;3
2025;71859;2015;2019;3
2025;5000930;2015;2023;1
2025;1399618;2015;2020;4
2025;91219;2015;2021;3
2025;5000979;2015;2020;3
2025;100956;2015;2022;3
2025;13453;2015;2019;3
2025;1445016;2015;2020;3
2025;5001033;2015;2020;3
2025;100958;2015;2019;3
2025;54494;2015;2020;3
2025;1399614;2015;2019;4
2025;86288;2015;2020;3
2025;12345;2015;2020;3
2025;1184325;2015;2020;3
2025;1184432;2015;2020;3
2025;1399619;2015;2018;3
2025;103596;2015;2020;3
2025;11233;2015;2020;3
2025;54494;2015;2019;3
2025;108882;2015;2020;3
2025;21542;2015;2019;3
2025;4503;2015;2019;3
2025;5000812;2015;2020;3
2025;1408262;2015;2020;3
2025;1399477;2015;2020;3
2025;1202546;2015;2019;3
2025;16904;2015;2020;3
2025;1399486;2015;2020;3
2025;10222;2015;2020;3
2025;1342449;2015;2018;3
2025;108882;2015;2021;3
2025;1518;2015;2019;3
2025;57852;2015;2020;3
2025;8554;2015;2020;3
2025;1330031;2015;2020;3
2025;1187646;2015;2019;3
2025;758;2015;2020;3
2025;14563;2015;2020;3
2025;90059;2015;2020;3
2025;108884;2015;2020;3
2025;1292726;2015;2020;3
2025;65924;2015;2022;3
2025;1342449;2015;2019;3
2025;107666;2015;2020;3
2025;57402;2015;2021;3
2025;14975;2015;2020;3
2025;1292726;2015;2020;3
2025;1135207;2015;2021;3
2025;9326;2015;2020;1
2025;49060;2015;2020;3
2025;1399618;2015;2020;4
2025;1168313;2015;2020;3
2025;3148;2015;2020;3
2025;1399618;2015;2020;4
2025;1107;2015;2019;3
2025;1399477;2015;2019;3
2025;12813;2015;2020;3
2025;100956;2015;2020;3
2025;18594;2015;2020;4
2025;1202588;2015;2018;3
2025;1629;2015;2020;3
2025;4503;2015;2020;3
2025;65114;2015;2022;3
2025;12692;2015;2019;3
2025;5001427;2015;2020;3
2025;1166567;2015;2020;3
2025;14725;2015;2020;3
2025;1629;2015;2020;3
2025;1427370;2015;2020;3
2025;11446;2015;2020;3
2025;7105;2015;2020;3
2025;13601;2015;2020;3
2025;39415;2015;2020;3
2025;1202588;2015;2019;3
2025;90483;2015;2015;3
2025;12;2015;2020;3
2025;1184325;2015;2020;3
2025;1399478;2015;2020;3
2025;12569;2015;2020;3
2025;91399;2015;2020;3
2025;6496;2015;2020;3
2025;1187646;2015;2019;3
2025;87537;2015;2020;3
2025;1189778;2015;2020;3
2025;82224;2015;2019;3
2025;93001;2015;2020;3
2025;14615;2015;2019;3
2025;8554;2015;2020;3
2025;1135207;2015;2020;3
2025;1485621;2015;2020;3
2025;18594;2015;2020;4
2025;10289;2015;2020;3
2025;1408508;2015;2021;4
2025;9326;2015;2020;1
2025;7705;2015;2020;3
2025;65114;2015;2020;3
2025;91219;2015;2019;3
2025;9988;2015;2025;3
2025;93001;2015;2020;3
2025;1188127;2015;2021;3
2025;14975;2015;2020;3
2025;1179501;2015;2020;3
2025;1258021;2015;2020;3
2025;1188127;2015;2020;3
2025;1108786;2015;2020;3
2025;1342610;2015;2019;3
2025;1518;2015;2019;3
2025;12569;2015;2019;3
2025;1427419;2015;2020;3
2025;1188127;2015;2020;3
2025;1202539;2015;2019;3
2025;1322329;2015;2022;3
2025;5000930;2015;2020;3
2025;86288;2015;2020;3
2025;1399480;2015;2020;3
2025;1188127;2015;2020;3
2025;1026;2015;2019;3
2025;14093;2015;2020;3
2025;85652;2015;2020;3
2025;1421013;2015;2020;3
2025;100956;2015;2021;3
2025;1188127;2015;2020;3
2025;1327450;2015;2020;3
2025;1188127;2015;2020;3
2025;1390311;2015;2020;3
2025;1397772;2015;2020;3
2025;1188127;2015;2021;3
2025;1477973;2015;2020;3
2025;65114;2015;2023;3
2025;12970;2015;2020;1
2025;6711;2015;2020;3
2025;91219;2015;2019;3
2025;1190621;2015;2019;3
2025;3148;2015;2020;3
2025;12970;2015;2020;1
2025;12015;2015;2020;3
2025;60660;2015;2020;3
2025;11114;2015;2020;3
2025;1342536;2015;2021;3
2025;1455021;2015;2020;3
2025;1385538;2015;2020;3
2025;1408259;2015;2021;3
2025;1184060;2015;2020;3
2025;1188127;2015;2021;3
2025;5000979;2015;2020;3
2025;13723;2015;2019;3
2025;1188127;2015;2020;3
2025;1109361;2015;2020;3
2025;5000979;2015;2020;3
2025;1349675;2015;2020;3
2025;1202547;2015;2019;3
2025;1399614;2015;2021;4
2025;8698;2015;2024;3
2025;11316;2015;2020;3
2025;12569;2015;2019;3
2025;1421013;2015;2020;3
2025;90059;2015;2020;3
2025;72767;2015;2020;3
2025;13866;2015;2019;3
2025;1168313;2015;2020;3
2025;1188849;2015;2021;3
2025;12015;2015;2020;3
2025;5001466;2015;2019;3
2025;13200;2015;2020;3
2025;8554;2015;2020;3
2025;13723;2015;2019;3
2025;1406536;2015;2019;3
2025;1187646;2015;2019;3
2025;1202588;2015;2019;3
2025;90059;2015;2020;3
2025;1349675;2015;2020;3
2025;150039;2015;2019;3
2025;16236;2015;2020;3
2025;103596;2015;2021;3
2025;51835;2015;2020;3
2025;20249;2015;2018;3
2025;1107;2015;2020;3
2025;5000981;2015;2020;3
2025;1349675;2015;2020;3
2025;1190280;2015;2019;3
2025;99476;2015;2021;3
2025;13866;2015;2019;3
2025;13866;2015;2019;3
2025;1397772;2015;2020;3
2025;86288;2015;2020;3
2025;1458090;2015;2020;3
2025;8437;2015;2019;3
2025;303;2015;2019;1
2025;1399481;2015;2020;3
2025;1399481;2015;2020;3
2025;9996;2015;2020;3
2025;1183958;2015;2019;3
2025;93001;2015;2020;3
2025;4503;2015;2020;3
2025;1171609;2015;2020;3
2025;5001341;2015;2020;3
2025;1342536;2015;2020;3
2025;1184325;2015;2021;3
2025;14234;2015;2020;3
2025;5000979;2015;2020;3
2025;91219;2015;2019;3
2025;1408259;2015;2020;3
2025;4082;2015;2020;3
2025;1385538;2015;2020;3
2025;1202588;2015;2019;3
2025;1202588;2015;2019;3
2025;1399614;2015;2020;4
2025;1317634;2015;2020;3
2025;1397773;2015;2020;3
2025;108884;2015;2020;3
2025;100956;2015;2020;3
2025;1178524;2015;2020;3
2025;98506;2015;2020;3
2025;54494;2015;2019;3
2025;1108786;2015;2019;3
2025;14093;2015;2020;3
2025;1292917;2015;2020;3
2025;12970;2015;2020;1
2025;1439;2015;2019;3
2025;90084;2015;2020;3
2025;1258023;2015;2020;3
2025;5000980;2015;2020;3
2025;18472;2015;2020;3
2025;5909;2015;2020;3
2025;103596;2015;2021;3
2025;1108786;2015;2018;3
2025;5001466;2015;2020;3
2025;1445016;2015;2020;3
2025;87537;2015;2020;3
2025;5001314;2015;2020;3
2025;100958;2015;2020;3
2025;90084;2015;2020;3
2025;12345;2015;2018;3
2025;6711;2015;2019;3
2025;1278877;2015;2019;3
2025;9772;2015;2019;3
2025;1399617;2015;2020;3
2025;1183313;2015;2020;3
2025;1191415;2015;2020;3
2025;18605;2015;2020;3
2025;1342536;2015;2019;3
2025;39415;2015;2020;3
2025;91219;2015;2020;3
2025;1408505;2015;2020;3
2025;13601;2015;2020;3
2025;57402;2015;2020;3
2025;4503;2015;2020;3
2025;9326;2015;2020;1
2025;64706;2015;2020;3
2025;100958;2015;2019;3
2025;1188900;2015;2020;3
2025;1445016;2015;2020;3
2025;1185903;2015;2020;3
2025;1397773;2015;2020;3
2025;1188900;2015;2020;3
2025;1399479;2015;2020;3
2025;12692;2015;2018;3
2025;7837;2015;2019;3
2025;1202553;2015;2019;3
2025;90091;2015;2020;3
2025;1261972;2015;2018;3
2025;8554;2015;2020;3
2025;1202553;2015;2019;3
2025;72675;2015;2019;3
2025;12569;2015;2020;3
2025;5001341;2015;2020;3
2025;1109361;2015;2020;3
2025;65114;2015;2020;3
2025;11233;2015;2020;3
2025;13866;2015;2019;3
2025;5001466;2015;2019;3
2025;4503;2015;2020;3
2025;2392;2015;2020;3
2025;2304;2015;2021;3
2025;1397771;2015;2020;3
2025;1184325;2015;2020;3
2025;1349675;2015;2020;3
2025;18594;2015;2020;4
2025;98406;2015;2020;3
2025;12970;2015;2020;1
2025;1314146;2015;2019;3
2025;1202547;2015;2018;3
2025;15343;2015;2019;3
2025;80037;2015;2019;3
2025;1184325;2015;2020;3
2025;9996;2015;2020;3
2025;21542;2015;2020;3
2025;90084;2015;2021;3
2025;1399478;2015;2020;3
2025;80037;2015;2019;3
2025;11316;2015;2020;3
2025;69464;2015;2020;3
2025;11114;2015;2020;3
2025;1180318;2015;2018;3
2025;100958;2015;2020;3
2025;1068548;2015;2019;3
2025;1421013;2015;2019;3
2025;5001466;2015;2020;3
2025;12015;2015;2020;3
2025;16236;2015;2020;3
2025;18605;2015;2020;3
2025;1399617;2015;2018;3
2025;11114;2015;2020;3
2025;1327450;2015;2019;3
2025;4720;2015;2020;3
2025;1108153;2015;2020;1
2025;60660;2015;2020;3
2025;1399478;2015;2020;3
2025;72417;2015;2020;3
2025;1438629;2015;2020;3
2025;1477973;2015;2020;3
2025;100956;2015;2020;3
2025;1408262;2015;2020;3
2025;91399;2015;2020;3
2025;2695;2015;2019;3
2025;69464;2015;2020;3
2025;18447;2015;2020;3
2025;18605;2015;2022;3
2025;13866;2015;2019;3
2025;1292713;2015;2019;3
2025;1190280;2015;2019;3
2025;91399;2015;2020;3
2025;1385538;2015;2018;3
2025;90483;2015;2015;3
2025;150039;2015;2019;3
2025;1190280;2015;2019;3
2025;100956;2015;2021;3
2025;1135207;2015;2020;3
2025;3418;2015;2020;3
2025;100956;2015;2021;3
2025;1202553;2015;2019;3
2025;1192047;2015;2023;3
2025;1406536;2015;2020;3
2025;1406536;2015;2020;3
2025;20058;2015;2019;3
2025;108884;2015;2020;3
2025;91219;2015;2020;3
2025;1104264;2015;2020;3
2025;91219;2015;2020;3
2025;90084;2015;2022;3
2025;18447;2015;2020;3
2025;100956;2015;2020;3
2025;1399482;2015;2022;3
2025;97679;2015;2019;3
2025;1408505;2015;2020;3
2025;1385538;2015;2020;3
2025;13286;2015;2019;3
2025;1179501;2015;2020;3
2025;12813;2015;2020;3
2025;1399478;2015;2020;3
2025;10222;2015;2020;3
2025;12692;2015;2020;3
2025;1202539;2015;2020;3
2025;19434;2015;2020;3
2025;1390311;2015;2020;3
2025;1314146;2015;2020;3
2025;75821;2015;2017;3
2025;1518;2015;2020;3
2025;6496;2015;2020;3
2025;7837;2015;2019;3
2025;1518;2015;2020;3
2025;54494;2015;2020;3
2025;1026;2015;2019;3
2025;9805;2015;2019;3
2025;1171609;2015;2020;3
2025;64918;2015;2021;3
2025;1427370;2015;2021;3
2025;85586;2015;2019;3
2025;1399617;2015;2020;3
2025;100956;2015;2021;3
2025;91399;2015;2020;3
2025;1202546;2015;2020;3
2025;1184325;2015;2017;3
2025;1477973;2015;2020;3
2025;39415;2015;2020;3
2025;19850;2015;2020;3
2025;5001466;2015;2019;3
2025;11233;2015;2019;3
2025;60660;2015;2020;3
2025;72667;2015;2019;3
2025;19434;2015;2020;3
2025;1399478;2015;2020;3
2025;1477973;2015;2020;3
2025;5909;2015;2020;3
2025;1427420;2015;2020;3
2025;20360;2015;2019;3
2025;91219;2015;2020;3
2025;14093;2015;2020;3
2025;18594;2015;2022;4
2025;3677;2015;2020;3
2025;1483768;2015;2020;3
2025;72667;2015;2021;3
2025;1399478;2015;2024;3
2025;8437;2015;2019;3
2025;1188900;2015;2020;3
2025;1342449;2015;2019;3
2025;15343;2015;2020;3
2025;1190280;2015;2019;3
2025;69464;2015;2020;3
2025;1029204;2015;2021;3
2025;1399481;2015;2020;3
2025;13866;2015;2020;3
2025;1399485;2015;2020;3
2025;1399478;2015;2020;3
2025;64918;2015;2020;3
2025;150039;2015;2019;3
2025;60660;2015;2020;3
2025;1399477;2015;2020;3
2025;1390309;2015;2020;3
2025;1168313;2015;2020;3
2025;90084;2015;2020;3
2025;2695;2015;2020;3
2025;86356;2015;2020;3
2025;1185076;2015;2019;3
2025;1190280;2015;2019;3
2025;1453564;2015;2017;3
2025;1725;2015;2020;3
2025;93001;2015;2020;3
2025;1179189;2015;2020;3
2025;7105;2015;2020;3
2025;18447;2015;2020;3
2025;14563;2015;2020;3
2025;8698;2015;2022;3
2025;12569;2015;2019;3
2025;1477973;2015;2019;3
2025;5001294;2015;2021;3
2025;5001466;2015;2020;3
2025;84408;2015;2020;3
2025;1406536;2015;2020;3
2025;74594;2015;2020;3
2025;758;2015;2020;3
2025;85652;2015;2019;3
2025;13286;2015;2018;3
2025;1202573;2015;2019;3
2025;1108786;2015;2020;3
2025;1168313;2015;2020;3
2025;48854;2015;2020;3
2025;1349675;2015;2019;3
2025;8554;2015;2020;3
2025;13866;2015;2020;3
2025;60660;2015;2020;3
2025;1202553;2015;2019;3
2025;2348;2015;2020;3
2025;1163738;2015;2020;3
2025;1108153;2015;2021;1
2025;101228;2015;2020;3
2025;72675;2015;2020;3
2025;14563;2015;2017;3
2025;84408;2015;2020;3
2025;91219;2015;2020;3
2025;5001466;2015;2019;3
2025;39415;2015;2021;3
2025;16904;2015;2020;3
2025;10289;2015;2020;3
2025;14563;2015;2020;3
2025;14359;2015;2020;3
2025;20249;2015;2021;3
2025;1258021;2015;2020;3
2025;11233;2015;2020;3
2025;93001;2015;2020;3
2025;10224;2015;2020;3
2025;1390317;2015;2020;3
2025;1104264;2015;2020;3
2025;140;2015;2020;3
2025;12569;2015;2020;3
2025;85652;2015;2020;3
2025;1184325;2015;2020;3
2025;12692;2015;2020;3
2025;49060;2015;2020;3
2025;3148;2015;2020;3
2025;82224;2015;2020;3
2025;1257562;2015;2020;3
2025;1190621;2015;2020;3
2025;72681;2015;2020;3
2025;15839;2015;2020;3
2025;15783;2015;2019;3
2025;51835;2015;2020;3
2025;65114;2015;2020;3
2025;1427419;2015;2020;3
2025;1317634;2015;2020;3
2025;1202553;2015;2019;3
2025;1278877;2015;2020;3
2025;5920;2015;2020;3
2025;1108786;2015;2020;3
2025;5001294;2015;2021;3
2025;79007;2015;2019;3
2025;1184432;2015;2018;3
2025;12813;2015;2020;3
2025;9805;2015;2020;3
2025;1457503;2015;2020;3
2025;303;2015;2019;1
2025;14725;2015;2018;3
2025;20360;2015;2020;3
2025;1397771;2015;2020;3
2025;74655;2015;2020;3
2025;58412;2015;2019;3
2025;4503;2015;2020;3
2025;1334344;2015;2021;3
2025;14975;2015;2020;3
2025;82224;2015;2020;3
2025;85652;2015;2020;3
2025;1399618;2015;2020;4
2025;12569;2015;2019;3
2025;85652;2015;2020;3
2025;1879;2015;2021;3
2025;5001294;2015;2020;3
2025;1421013;2015;2020;3
2025;3148;2015;2017;3
2025;85652;2015;2018;3
2025;8960;2015;2020;3
2025;1178524;2015;2020;3
2025;93001;2015;2020;3
2025;1399619;2015;2020;3
2025;1399618;2015;2020;4
2025;1483759;2015;2020;3
2025;1200712;2015;2021;3
2025;1184047;2015;2019;3
2025;87537;2015;2020;3
2025;1184325;2015;2020;3
2025;5001101;2015;2020;3
2025;9988;2015;2020;3
2025;1189778;2015;2020;3
2025;85652;2015;2020;3
2025;1399486;2015;2019;3
2025;12813;2015;2020;3
2025;90091;2015;2020;3
2025;38071;2015;2020;3
2025;1457503;2015;2020;3
2025;72675;2015;2020;3
2025;15475;2015;2020;1
2025;72767;2015;2020;3
2025;9805;2015;2020;3
2025;120983;2015;2020;3
2025;18447;2015;2020;3
2025;87941;2015;2020;3
2025;1322329;2015;2022;3
2025;1192047;2015;2020;3
2025;1427370;2015;2021;3
2025;1184060;2015;2020;3
2025;1163738;2015;2020;3
2025;7676;2015;2020;3
2025;1258023;2015;2020;3
2025;91219;2015;2020;3
2025;91399;2015;2020;3
2025;1202588;2015;2019;3
2025;1192047;2015;2020;3
2025;18605;2015;2019;3
2025;53338;2015;2020;3
2025;1192047;2015;2020;3
2025;1406536;2015;2019;3
2025;758;2015;2020;3
2025;1327450;2015;2020;3
2025;1349675;2015;2020;3
2025;6496;2015;2020;3
2025;7676;2015;2021;3
2025;1184432;2015;2020;3
2025;6496;2015;2020;3
2025;5001294;2015;2021;3
2025;1397771;2015;2020;3
2025;1408259;2015;2020;3
2025;5001101;2015;2020;3
2025;1190280;2015;2019;3
2025;13424;2015;2019;3
2025;19206;2015;2020;4
2025;1184325;2015;2020;3
2025;15475;2015;2020;1
2025;7837;2015;2019;3
2025;1399619;2015;2020;3
2025;11316;2015;2020;3
2025;1457707;2015;2021;4
2025;74655;2015;2020;3
2025;1438629;2015;2020;3
2025;1390309;2015;2020;3
2025;90483;2015;2015;3
2025;5001466;2015;2020;3
2025;1457503;2015;2020;3
2025;1184060;2015;2020;3
2025;1399287;2015;2019;3
2025;72681;2015;2020;3
2025;1184325;2015;2021;3
2025;4082;2015;2020;3
2025;4720;2015;2019;3
2025;100958;2015;2019;3
2025;85652;2015;2020;3
2025;71859;2015;2020;3
2025;1334344;2015;2020;3
2025;6496;2015;2020;3
2025;11446;2015;2020;3
2025;1629;2015;2020;3
2025;101228;2015;2020;3
2025;1178524;2015;2020;3
2025;1439;2015;2019;3
2025;5000978;2015;2020;3
2025;1349675;2015;2020;3
2025;91219;2015;2020;3
2025;1408508;2015;2020;4
2025;84408;2015;2020;3
2025;19850;2015;2020;3
2025;1109361;2015;2020;3
2025;1188900;2015;2020;3
2025;5000979;2015;2020;3
2025;1385538;2015;2020;3
2025;868;2015;2020;3
2025;1334344;2015;2020;3
2025;72767;2015;2019;3
2025;5000980;2015;2020;3
2025;12015;2015;2020;3
2025;1193264;2015;2020;3
2025;39415;2015;2020;3
2025;1178524;2015;2020;3
2025;1109361;2015;2020;3
2025;85652;2015;2020;3
2025;1408505;2015;2020;3
2025;1108153;2015;2020;1
2025;72675;2015;2020;3
2025;1292917;2015;2020;3
2025;1321864;2015;2020;3
2025;13200;2015;2020;3
2025;5000933;2015;2020;3
2025;1184047;2015;2020;3
2025;5000979;2015;2021;3
2025;11114;2015;2020;3
2025;10289;2015;2020;3
2025;1184325;2015;2020;3
2025;1050663;2015;2020;3
2025;66248;2015;2020;3
2025;18605;2015;2020;3
2025;1171609;2015;2019;3
2025;98406;2015;2020;3
2025;100956;2015;2020;3
2025;1109361;2015;2020;3
2025;18472;2015;2020;3
2025;3148;2015;2020;3
2025;108884;2015;2018;3
2025;19206;2015;2020;4
2025;10224;2015;2020;3
2025;1629;2015;2020;3
2025;1477973;2015;2020;3
2025;100956;2015;2021;3
2025;13286;2015;2019;3
2025;1399615;2015;2020;3
2025;7705;2015;2020;3
2025;93001;2015;2020;3
2025;12569;2015;2019;3
2025;103596;2015;2021;3
2025;5909;2015;2020;3
2025;1399477;2015;2022;3
2025;1135207;2015;2020;3
2025;5001294;2015;2015;3
2025;1477973;2015;2020;3
2025;5000979;2015;2018;3
2025;19434;2015;2020;3
2025;1184047;2015;2020;3
2025;1184047;2015;2020;3
2025;1292917;2015;2020;3
2025;91399;2015;2020;3
2025;5920;2015;2019;3
2025;1202588;2015;2019;3
2025;5909;2015;2020;3
2025;5000980;2015;2020;3
2025;12345;2015;2020;3
2025;1406536;2015;2019;3
2025;59174;2015;2020;3
2025;9805;2015;2020;3
2025;5001294;2015;2019;3
2025;1342610;2015;2019;3
2025;1178524;2015;2020;3
2025;58412;2015;2019;3
2025;1453564;2015;2019;3
2025;97679;2015;2020;3
2025;1101742;2015;2019;3
2025;15475;2015;2020;1
2025;108014;2015;2021;3
2025;1342449;2015;2019;3
2025;100956;2015;2021;3
2025;1108786;2015;2020;3
2025;15783;2015;2019;3
2025;1188127;2015;2020;3
2025;12345;2015;2020;3
2025;1321864;2015;2020;3
2025;79007;2015;2020;3
2025;6711;2015;2019;3
2025;75821;2015;2021;3
2025;1109361;2015;2019;3
2025;2695;2015;2020;3
2025;1399477;2015;2020;3
2025;15343;2015;2020;3
2025;1257777;2015;2020;3
2025;65114;2015;2020;3
2025;1334344;2015;2021;3
2025;97679;2015;2020;3
2025;1334344;2015;2021;3
2025;5001314;2015;2020;3
2025;85652;2015;2020;3
2025;11316;2015;2018;3
2025;19206;2015;2020;4
2025;11114;2015;2020;3
2025;21542;2015;2019;3
2025;1202539;2015;2020;3
2025;84352;2015;2020;3
2025;1179189;2015;2019;3
2025;1146605;2015;2019;3
2025;1518;2015;2020;3
2025;1029204;2015;2020;3
2025;1189778;2015;2020;3
2025;85652;2015;2020;3
2025;1185076;2015;2019;3
2025;1518;2015;2019;3
2025;18605;2015;2018;3
2025;18594;2015;2019;4
2025;18605;2015;2020;3
2025;100688;2015;2019;3
2025;1184325;2015;2020;3
2025;90091;2015;2020;3
2025;8554;2015;2020;3
2025;1399480;2015;2020;3
2025;1477973;2015;2019;3
2025;1317634;2015;2020;3
2025;14093;2015;2020;3
2025;72663;2015;2019;3
2025;65114;2015;2021;3
2025;5001314;2015;2020;3
2025;7837;2015;2019;3
2025;12;2015;2019;3
2025;1178672;2015;2020;3
2025;12015;2015;2020;3
2025;100688;2015;2020;3
2025;82224;2015;2020;3
2025;1168313;2015;2020;3
2025;12345;2015;2020;3
2025;91399;2015;2020;3
2025;1427419;2015;2019;3
2025;57402;2015;2019;3
2025;19850;2015;2020;3
2025;58412;2015;2020;3
2025;1214209;2015;2020;3
2025;1214209;2015;2020;3
2025;5001294;2015;2021;3
2025;13424;2015;2019;3
2025;85652;2015;2020;3
2025;1192047;2015;2020;3
2025;758;2015;2020;3
2025;5000980;2015;2020;3
2025;59414;2015;2020;3
2025;1202547;2015;2018;3
2025;72417;2015;2020;3
2025;100958;2015;2019;3
2025;64918;2015;2019;3
2025;13424;2015;2019;3
2025;1136509;2015;2020;3
2025;1404416;2015;2020;3
2025;5001294;2015;2020;3
2025;37304;2015;2020;4
2025;1399477;2015;2020;3
2025;868;2015;2020;3
2025;1193264;2015;2023;3
2025;90483;2015;2015;3
2025;1399480;2015;2023;3
2025;12692;2015;2020;3
2025;13424;2015;2016;3
2025;65114;2015;2021;3
2025;1184047;2015;2020;3
2025;74655;2015;2020;3
2025;2392;2015;2020;3
2025;1363536;2015;2021;3
2025;37304;2015;2020;4
2025;12569;2015;2018;3
2025;71859;2015;2020;3
2025;82224;2015;2020;3
2025;14563;2015;2020;3
2025;5001294;2015;2017;3
2025;1292869;2015;2019;3
2025;1292917;2015;2020;3
2025;12569;2015;2020;3
2025;12569;2015;2020;3
2025;72669;2015;2020;3
2025;2695;2015;2020;3
